id,skill,score
2146,C++,2
2147,Java,3
2147,R,2
2147,C++,1
2148,C#,5
2148,Ruby,2
2149,Python,4
2149,C#,1
2149,SPSS,3
2150,Java,3
2150,R,5
2150,SPSS,5
2150,JavaScript,9
2151,C++,3
2152,Ruby,3
2152,SPSS,1
2152,PHP,1
2152,C++,3
2153,Python,3
2153,R,2
2153,SPSS,5
2153,JavaScript,5
2154,Python,4
2154,C#,1
2155,Python,1
2155,Ruby,5
2155,PHP,2
2155,JavaScript,4
2156,Python,2
2156,Ruby,2
2156,R,1
2156,PHP,4
2157,Python,2
2157,R,5
2158,Python,3
2158,C#,2
2158,R,2
2158,PHP,3
2158,JavaScript,4
2159,Python,5
2160,Python,2
2160,SPSS,2
2161,Python,3
2161,C#,2
2161,R,3
2162,Python,4
2162,PHP,3
2162,C++,4
2163,C#,5
2163,PHP,3
2163,JavaScript,3
2164,C#,3
2164,Ruby,3
2164,JavaScript,6
2165,Java,3
2165,Ruby,1
2165,JavaScript,1
2166,Ruby,3
2166,SPSS,3
2167,Python,4
2167,R,2
2167,C++,2
2167,JavaScript,2
2168,SPSS,2
2168,C++,1
2169,Python,3
2169,JavaScript,1
2170,Python,2
2170,C#,6
2170,C++,4
2171,Python,4
2171,SPSS,4
2172,Python,3
2173,Python,3
2173,C#,2
2173,PHP,4
2173,C++,3
2174,Python,6
2174,C#,3
2174,PHP,1
2174,C++,3
2175,Python,4
2175,C#,1
2175,Java,5
2175,SPSS,5
2175,C++,6
2176,Python,3
2176,Java,1
2176,JavaScript,2
2177,SPSS,2
2177,C++,6
2178,Python,4
2178,Java,1
2178,Ruby,1
2178,SPSS,6
2178,C++,6
2179,Ruby,1
2179,SPSS,1
2179,C++,4
2180,Java,2
2180,Ruby,4
2180,C++,3
2181,Python,3
2181,C#,1
2181,JavaScript,3
2182,Java,3
2182,SPSS,1
2183,Python,1
2183,C#,3
2183,Ruby,3
2183,R,4
2183,PHP,2
2184,Java,1
2184,R,2
2184,SPSS,4
2184,PHP,1
2185,Ruby,1
2185,C++,2
2186,C#,2
2186,Java,2
2187,C++,7
2188,Java,3
2188,SPSS,3
2188,JavaScript,6
2189,Java,3
2189,Ruby,2
2189,R,7
2189,C++,2
2189,JavaScript,2
2190,C#,4
2190,PHP,2
2190,JavaScript,2
2191,Python,4
2191,Java,3
2191,R,4
2191,C++,1
2192,Python,2
2192,Java,3
2192,PHP,3
2192,JavaScript,4
2193,C#,3
2193,Java,5
2193,JavaScript,6
2194,SPSS,2
2195,C#,7
2195,R,3
2195,JavaScript,2
2196,Java,4
2196,Ruby,2
2196,SPSS,3
2196,PHP,3
2196,C++,5
2197,Java,1
2197,Ruby,2
2197,PHP,1
2197,C++,2
2197,JavaScript,1
2198,Python,4
2198,Java,4
2198,SPSS,4
2199,Python,4
2199,R,7
2199,SPSS,4
2200,Python,3
2200,Ruby,5
2200,PHP,2
2200,JavaScript,1
2201,Python,4
2201,C#,5
2201,Ruby,5
2201,SPSS,4
2201,PHP,3
2201,JavaScript,4
2202,Python,4
2202,Ruby,1
2202,R,5
2202,PHP,2
2203,Python,5
2203,Java,3
2203,Ruby,6
2203,R,2
2203,C++,3
2203,JavaScript,4
2204,SPSS,2
2205,C#,2
2205,PHP,1
2206,Python,1
2206,Ruby,2
2206,SPSS,3
2206,PHP,2
2207,Java,3
2207,Ruby,2
2207,C++,2
2208,Java,2
2208,R,4
2208,JavaScript,7
2209,C#,2
2209,Java,5
2209,C++,3
2209,JavaScript,2
2210,Java,3
2210,R,2
2210,PHP,2
2210,JavaScript,5
2212,Python,1
2212,Java,3
2212,Ruby,3
2212,R,3
2212,SPSS,1
2213,Ruby,9
2213,JavaScript,3
2214,Python,4
2214,C#,5
2214,Java,3
2214,Ruby,5
2214,SPSS,4
2214,PHP,1
2214,C++,2
2215,Java,2
2215,C++,2
2216,Java,2
2216,Ruby,6
2216,PHP,3
2216,C++,1
2217,Python,2
2217,C#,2
2217,Java,5
2217,Ruby,4
2217,SPSS,3
2217,PHP,1
2218,Ruby,4
2218,PHP,3
2219,C#,7
2219,Java,5
2219,R,6
2219,PHP,4
2219,JavaScript,3
2220,Java,4
2220,SPSS,4
2220,PHP,3
2221,R,5
2222,Python,3
2222,Java,5
2222,SPSS,4
2222,PHP,4
2222,C++,2
2223,Python,3
2223,C#,1
2223,Java,8
2223,R,1
2223,JavaScript,2
2224,Ruby,4
2225,Python,2
2225,Java,4
2225,Ruby,4
2225,R,2
2226,C#,4
2226,SPSS,4
2226,JavaScript,7
2227,Java,1
2228,Python,1
2228,C#,5
2228,Ruby,7
2228,R,3
2228,PHP,2
2229,C++,2
2230,C#,2
2230,Java,6
2230,Ruby,6
2230,SPSS,2
2230,JavaScript,2
2231,Ruby,7
2231,JavaScript,5
2232,C#,1
2232,C++,1
2233,Python,4
2233,PHP,1
2233,JavaScript,4
2234,R,2
2234,SPSS,3
2235,C#,3
2235,SPSS,4
2235,JavaScript,3
2236,Python,1
2236,SPSS,2
2237,Python,2
2237,Ruby,1
2237,SPSS,1
2237,PHP,4
2238,Python,2
2238,Java,3
2238,R,2
2238,SPSS,5
2239,C#,3
2239,Java,1
2239,C++,5
2240,Python,2
2240,PHP,4
2241,Python,2
2241,C#,5
2242,Java,2
2242,Ruby,5
2242,JavaScript,1
2243,C#,2
2243,Ruby,1
2243,R,2
2243,SPSS,2
2243,C++,2
2244,C#,3
2244,PHP,2
2245,Java,4
2245,R,2
2246,Java,2
2246,Ruby,6
2246,SPSS,1
2247,Java,3
2247,Ruby,2
2247,SPSS,3
2248,C#,3
2248,SPSS,3
2249,Python,2
2249,C#,3
2250,Python,2
2250,C#,2
2250,Java,5
2250,SPSS,3
2250,C++,3
2251,Java,3
2251,Ruby,3
2251,PHP,1
2251,C++,3
2252,Python,2
2252,Ruby,4
2252,PHP,1
2252,JavaScript,7
2253,Ruby,4
2253,PHP,1
2253,JavaScript,1
2254,PHP,3
2254,C++,1
2255,Python,5
2255,C#,1
2255,Java,5
2255,Ruby,3
2255,SPSS,3
2255,PHP,3
2255,JavaScript,3
2256,Python,5
2256,C#,1
2256,Java,5
2256,Ruby,3
2256,SPSS,3
2256,PHP,3
2256,JavaScript,3
2257,C#,5
2257,R,4
2257,SPSS,1
2257,C++,6
2258,C#,1
2258,Ruby,3
2259,C#,3
2259,Ruby,2
2259,R,6
2259,SPSS,5
2260,C#,2
2260,Ruby,4
2260,R,1
2260,SPSS,4
2260,JavaScript,1
2261,JavaScript,4
2262,Ruby,2
2262,C++,1
2263,Java,2
2263,SPSS,4
2263,C++,3
2264,C#,2
2264,PHP,1
2264,C++,4
2264,JavaScript,4
2265,Java,3
2265,R,1
2266,C#,1
2266,Ruby,5
2266,SPSS,3
2267,Ruby,1
2267,PHP,1
2267,C++,2
2267,JavaScript,2
2268,Ruby,2
2268,R,2
2269,C#,3
2269,Java,5
2269,Ruby,2
2269,SPSS,1
2269,C++,5
2270,Python,1
2270,R,2
2270,SPSS,2
2271,C#,6
2271,SPSS,3
2271,JavaScript,1
2272,C#,1
2272,Java,7
2272,Ruby,1
2273,Java,3
2273,JavaScript,2
2274,SPSS,1
2274,JavaScript,2
2275,Python,3
2275,Java,2
2275,Ruby,2
2275,C++,4
2276,Java,6
2276,SPSS,4
2277,Python,2
2277,Java,3
2277,SPSS,6
2277,PHP,1
2278,Python,3
2278,R,4
2278,SPSS,3
2279,Python,2
2279,Ruby,4
2279,R,3
2279,JavaScript,4
2280,Java,2
2281,Java,3
2281,Ruby,3
2281,R,3
2282,Python,3
2282,C++,5
2283,Python,2
2283,SPSS,3
2283,PHP,1
2283,JavaScript,7
2284,Ruby,4
2284,SPSS,4
2285,Python,2
2285,C#,5
2285,PHP,1
2285,JavaScript,1
2286,Ruby,1
2287,R,1
2287,PHP,2
2288,Java,1
2288,PHP,1
2288,C++,4
2289,Java,3
2289,Ruby,6
2290,Python,3
2290,Java,2
2290,SPSS,3
2291,Python,1
2291,C++,1
2292,C#,7
2292,SPSS,5
2292,PHP,1
2292,JavaScript,3
2293,Python,4
2294,Python,5
2294,R,4
2295,Python,2
2295,C#,3
2295,Ruby,5
2295,R,2
2296,Python,3
2296,Java,6
2296,PHP,1
2297,Java,1
2297,PHP,2
2298,SPSS,1
2298,C++,5
2299,C#,6
2299,R,8
2299,SPSS,3
2299,PHP,1
2300,Python,3
2300,C#,3
2300,Java,4
2300,JavaScript,4
2301,PHP,4
2301,C++,5
2302,Python,6
2302,C#,3
2302,Ruby,4
2302,PHP,2
2303,R,1
2303,C++,2
2304,Java,2
2304,Ruby,4
2304,R,5
2304,PHP,1
2304,C++,4
2305,Java,5
2305,Ruby,4
2305,R,3
2306,Java,3
2306,PHP,1
2307,Ruby,4
2307,R,4
2307,C++,3
2308,Python,3
2308,JavaScript,5
2309,C++,3
2310,Java,2
2310,Ruby,4
2310,SPSS,3
2310,C++,2
2311,Python,5
2311,C#,3
2311,Java,3
2312,C#,5
2312,Java,1
2312,R,1
2312,C++,1
2312,JavaScript,3
2313,Python,4
2313,R,4
2313,C++,2
2314,R,3
2314,SPSS,1
2315,Java,3
2315,Ruby,1
2315,R,2
2315,SPSS,1
2315,C++,2
2315,JavaScript,2
2316,SPSS,2
2316,C++,8
2317,Python,3
2317,C#,6
2317,Ruby,4
2317,R,5
2317,JavaScript,1
2318,SPSS,1
2318,PHP,1
2319,C#,3
2319,JavaScript,1
2320,Python,5
2320,C#,5
2320,Java,2
2320,C++,4
2320,JavaScript,2
2321,Python,9
2321,Ruby,4
2321,R,1
2321,SPSS,2
2321,PHP,1
2321,C++,3
2322,JavaScript,1
2323,Python,1
2323,C#,2
2323,SPSS,2
2323,JavaScript,4
2324,C#,3
2324,Java,4
2324,R,1
2324,PHP,1
2324,JavaScript,2
2325,Java,4
2326,Python,2
2326,Java,5
2326,SPSS,3
2327,Ruby,5
2327,SPSS,3
2327,C++,4
2327,JavaScript,3
2328,Python,2
2328,C#,4
2328,Java,4
2328,Ruby,1
2329,Python,1
2329,Java,5
2329,R,4
2329,JavaScript,1
2330,C#,2
2330,Ruby,5
2330,R,2
2330,PHP,4
2330,C++,3
2330,JavaScript,2
2331,Python,1
2331,Ruby,3
2331,SPSS,3
2331,JavaScript,3
2332,Ruby,4
2332,C++,4
2332,JavaScript,1
2333,C++,1
2334,C#,2
2334,SPSS,1
2334,PHP,1
2335,Ruby,2
2335,R,3
2335,SPSS,1
2335,PHP,2
2335,C++,5
2335,JavaScript,6
2336,C#,9
2336,Ruby,5
2336,JavaScript,1
2337,Python,2
2337,C#,1
2337,R,2
2337,C++,5
2338,Python,5
2338,SPSS,4
2338,C++,1
2339,Python,8
2339,Ruby,1
2339,JavaScript,1
2340,Java,1
2340,Ruby,7
2340,PHP,1
2341,Python,3
2341,C#,4
2341,Ruby,3
2341,SPSS,1
2342,C#,4
2342,R,2
2343,Python,2
2343,Java,3
2343,R,7
2343,PHP,1
2344,Ruby,2
2344,SPSS,4
2344,JavaScript,2
2345,Ruby,2
2345,SPSS,4
2345,JavaScript,2
2346,C#,4
2346,Ruby,2
2346,R,1
2346,SPSS,3
2346,PHP,1
2347,C#,1
2347,Java,1
2347,R,1
2347,PHP,4
2347,C++,3
2347,JavaScript,2
2348,Python,2
2348,JavaScript,1
2349,C#,1
2349,Ruby,2
2349,R,3
2350,R,4
2350,JavaScript,2
2351,Python,5
2351,C#,2
2351,Java,5
2351,Ruby,1
2351,R,3
2351,SPSS,1
2351,JavaScript,1
2352,C#,1
2352,Ruby,5
2352,PHP,5
2352,C++,4
2352,JavaScript,2
2353,Python,5
2353,C#,1
2353,R,4
2353,C++,4
2354,Ruby,2
2355,C++,1
2356,Python,3
2356,Java,1
2356,R,2
2356,SPSS,2
2356,C++,3
2357,C#,5
2357,Java,3
2357,Ruby,2
2357,R,3
2357,PHP,1
2358,Java,2
2358,R,7
2358,PHP,1
2359,Java,2
2360,C#,2
2360,SPSS,1
2360,PHP,2
2360,JavaScript,1
2361,Python,5
2361,C#,4
2361,Ruby,4
2361,PHP,2
2362,Java,4
2362,R,6
2363,Python,1
2363,Ruby,2
2363,R,2
2364,C#,4
2364,Ruby,1
2364,R,1
2365,C#,1
2365,R,5
2366,Python,2
2366,Ruby,4
2366,SPSS,1
2366,JavaScript,2
2367,Python,9
2367,C#,1
2367,R,4
2368,C#,3
2368,Ruby,2
2369,Java,3
2369,R,2
2369,PHP,4
2369,C++,3
2370,Ruby,5
2371,SPSS,2
2371,C++,1
2371,JavaScript,1
2372,PHP,1
2373,Java,1
2373,JavaScript,4
2374,Python,3
2374,R,2
2374,PHP,4
2375,Python,1
2375,C#,1
2375,Java,1
2375,Ruby,2
2375,R,3
2375,SPSS,1
2375,C++,1
2375,JavaScript,4
2376,C#,8
2376,Java,3
2376,PHP,3
2376,C++,2
2377,C#,3
2377,JavaScript,4
2378,Java,1
2378,R,3
2378,SPSS,2
2378,C++,1
2378,JavaScript,2
2379,Java,4
2379,JavaScript,4
2380,Python,3
2380,C#,3
2380,Ruby,4
2380,R,1
2381,C#,3
2381,Java,2
2381,R,3
2381,SPSS,2
2382,Python,1
2382,C#,6
2382,SPSS,3
2383,R,2
2383,SPSS,7
2383,C++,2
2384,C#,4
2384,Java,3
2384,SPSS,3
2384,PHP,1
2385,C#,4
2385,Java,2
2385,R,2
2385,SPSS,2
2386,Java,4
2386,SPSS,5
2386,C++,4
2387,C#,5
2387,Java,5
2387,PHP,4
2388,Ruby,1
2388,SPSS,3
2388,PHP,1
2389,Ruby,6
2389,R,1
2389,C++,2
2389,JavaScript,3
2390,C#,2
2390,SPSS,2
2391,Java,3
2391,PHP,2
2392,Java,4
2392,SPSS,3
2392,C++,3
2393,Python,2
2393,C#,1
2393,Java,4
2393,PHP,1
2394,Java,1
2394,Ruby,1
2394,SPSS,1
2394,C++,6
2394,JavaScript,2
2395,SPSS,2
2395,PHP,1
2395,C++,3
2396,Python,4
2397,C#,4
2397,Java,5
2397,Ruby,3
2397,PHP,1
2398,C#,3
2398,Java,3
2398,R,4
2398,PHP,4
2398,C++,1
2399,Python,2
2399,C#,5
2399,PHP,3
2399,C++,5
2400,Java,4
2400,Ruby,3
2400,SPSS,4
2400,C++,3
2401,Ruby,1
2401,PHP,1
2402,Python,1
2402,Java,2
2402,R,1
2403,Python,4
2403,C#,1
2403,Java,4
2403,R,2
2403,PHP,2
2403,C++,4
2404,Python,2
2404,Java,1
2404,Ruby,2
2404,R,4
2405,Python,1
2405,C#,6
2405,C++,3
2405,JavaScript,4
2406,Python,4
2406,C#,1
2406,Ruby,1
2406,JavaScript,2
2407,Python,2
2407,C#,5
2407,PHP,1
2408,Python,3
2408,Java,5
2408,Ruby,5
2409,Python,4
2409,Java,1
2409,Ruby,2
2409,R,4
2409,SPSS,4
2409,PHP,4
2409,JavaScript,3
2410,Python,2
2411,C#,3
2411,Ruby,7
2411,JavaScript,3
2412,C#,4
2412,Ruby,3
2412,SPSS,3
2413,Java,1
2413,Ruby,3
2413,C++,1
2413,JavaScript,3
2414,R,7
2414,JavaScript,3
2415,C#,1
2415,JavaScript,2
2416,R,3
2417,Ruby,4
2417,R,4
2417,JavaScript,1
2418,Python,2
2418,Java,4
2418,PHP,3
2418,C++,1
2419,Java,2
2419,SPSS,1
2419,PHP,3
2419,C++,1
2419,JavaScript,5
2420,Python,2
2420,R,6
2420,PHP,2
2421,Python,5
2421,C#,4
2421,Java,1
2421,R,4
2422,Java,2
2422,PHP,1
2423,Python,7
2423,C#,3
2423,R,2
2424,C#,4
2424,Java,1
2424,C++,1
2425,Java,3
2425,R,4
2425,SPSS,1
2425,JavaScript,3
2426,Java,1
2426,Ruby,3
2427,SPSS,6
2427,PHP,1
2428,Python,1
2428,R,3
2428,SPSS,4
2428,C++,1
2428,JavaScript,3
2429,Python,2
2429,R,5
2429,PHP,1
2430,C#,1
2430,Java,3
2430,C++,2
2430,JavaScript,2
2431,Python,3
2431,Java,6
2431,Ruby,4
2431,SPSS,3
2432,C#,3
2432,Ruby,4
2432,R,3
2432,JavaScript,1
2433,Ruby,2
2433,R,2
2433,SPSS,3
2433,PHP,1
2433,C++,4
2434,C#,2
2434,Java,4
2434,SPSS,3
2435,Java,2
2435,PHP,3
2435,C++,2
2435,JavaScript,4
2436,Ruby,3
2437,Java,1
2437,SPSS,2
2438,C#,4
2438,Java,1
2438,Ruby,1
2438,R,1
2438,PHP,3
2439,Python,1
2439,C#,4
2439,Java,3
2439,Ruby,2
2439,JavaScript,2
2440,Python,4
2440,Java,3
2440,Ruby,1
2440,R,4
2440,JavaScript,3
2441,Java,3
2441,SPSS,1
2441,PHP,1
2442,Python,2
2442,C#,2
2442,Ruby,2
2442,R,1
2442,SPSS,2
2442,C++,4
2442,JavaScript,1
2443,Java,1
2443,Ruby,4
2444,C#,5
2444,Ruby,1
2444,R,1
2444,JavaScript,5
2445,JavaScript,1
2446,Python,3
2446,Java,2
2446,SPSS,3
2446,C++,2
2446,JavaScript,1
2447,Python,2
2447,C#,1
2447,Java,2
2447,Ruby,3
2448,C#,1
2448,SPSS,4
2448,C++,5
2448,JavaScript,6
2449,C#,1
2449,Java,1
2450,C#,5
2450,Java,3
2450,Ruby,5
2450,SPSS,1
2450,PHP,2
2450,C++,3
2450,JavaScript,8
2451,Python,4
2451,C#,4
2451,PHP,1
2452,Python,3
2452,C#,5
2452,R,2
2452,PHP,1
2452,JavaScript,6
2453,Python,4
2453,Ruby,6
2453,R,2
2453,JavaScript,4
2454,Python,1
2454,JavaScript,3
2455,Python,5
2455,C#,3
2455,Java,1
2456,C#,3
2456,Java,5
2456,C++,3
2457,Python,1
2457,Java,2
2457,Ruby,3
2457,R,2
2457,SPSS,2
2457,C++,4
2458,Java,3
2458,Ruby,1
2459,C#,2
2459,Ruby,2
2459,R,2
2460,Ruby,1
2460,C++,3
2461,Java,1
2461,R,1
2461,PHP,2
2462,Java,3
2462,R,1
2462,PHP,1
2463,Ruby,3
2463,R,1
2463,PHP,5
2464,Python,1
2464,Java,4
2464,C++,4
2464,JavaScript,3
2465,Java,2
2465,PHP,4
2466,R,5
2466,SPSS,2
2466,JavaScript,7
2467,C#,3
2467,Java,4
2467,Ruby,3
2467,SPSS,2
2468,C#,2
2468,Java,2
2468,Ruby,6
2468,R,1
2468,SPSS,1
2468,JavaScript,4
2470,Python,3
2470,C#,6
2470,Java,3
2470,Ruby,2
2471,C#,3
2471,C++,1
2472,C#,4
2472,Ruby,4
2472,SPSS,2
2472,PHP,5
2472,C++,4
2473,Python,3
2473,C#,3
2473,Ruby,3
2473,C++,1
2474,Java,4
2474,R,2
2475,Ruby,2
2475,C++,5
2475,JavaScript,1
2476,SPSS,1
2477,R,1
2477,PHP,1
2477,C++,1
2478,R,3
2478,PHP,2
2478,C++,1
2478,JavaScript,1
2479,Python,3
2479,Java,3
2480,Ruby,6
2480,C++,2
2480,JavaScript,4
2481,C#,5
2481,SPSS,3
2482,Java,5
2482,Ruby,2
2482,C++,3
2483,Python,5
2483,Java,1
2483,R,2
2483,SPSS,2
2483,C++,1
2484,Python,5
2484,C#,4
2484,Ruby,3
2484,R,5
2484,JavaScript,4
2485,Python,5
2485,SPSS,5
2486,Python,4
2486,C#,2
2486,Ruby,4
2487,Python,2
2487,R,3
2488,Python,6
2488,JavaScript,2
2489,Java,3
2489,Ruby,3
2489,R,1
2489,C++,5
2490,C#,8
2490,PHP,2
2490,C++,5
2491,R,6
2491,JavaScript,2
2492,Java,3
2492,JavaScript,4
2493,Python,1
2493,C#,2
2493,Java,4
2493,Ruby,2
2493,C++,4
2493,JavaScript,3
2494,C#,1
2494,Ruby,5
2494,C++,2
2494,JavaScript,3
2495,Python,1
2495,C#,5
2495,SPSS,1
2495,C++,4
2495,JavaScript,2
2496,Python,1
2496,Ruby,4
2496,PHP,2
2496,C++,3
2496,JavaScript,3
2497,Python,1
2497,Ruby,2
2497,C++,1
2498,Ruby,4
2498,SPSS,2
2498,PHP,6
2498,JavaScript,2
2499,Java,3
2499,Ruby,2
2499,PHP,3
2499,C++,2
2500,C#,3
2500,PHP,4
2500,C++,5
2500,JavaScript,4
2501,R,3
2501,C++,7
2501,JavaScript,6
2502,Python,5
2502,C#,1
2502,Java,1
2502,C++,1
2503,R,3
2504,Python,3
2504,SPSS,3
2505,Python,4
2506,C#,5
2506,Java,5
2506,Ruby,3
2506,C++,2
2507,Ruby,1
2507,SPSS,3
2507,C++,4
2508,Python,2
2508,Java,4
2509,Python,3
2509,Ruby,1
2509,PHP,5
2510,Python,4
2510,C#,1
2510,SPSS,1
2510,PHP,2
2511,Java,1
2511,C++,1
2512,C#,2
2512,Ruby,3
2512,PHP,4
2513,Python,1
2513,Java,3
2513,C++,2
2513,JavaScript,2
2514,R,2
2514,SPSS,4
2514,JavaScript,3
2515,Python,5
2515,C#,6
2515,C++,2
2516,C#,4
2516,R,3
2516,SPSS,4
2516,JavaScript,5
2517,Python,4
2519,Python,2
2519,R,1
2519,PHP,1
2520,Python,5
2520,SPSS,1
2520,PHP,1
2520,JavaScript,3
2521,C++,2
2522,Python,1
2522,C#,6
2522,PHP,3
2522,C++,2
2523,Ruby,3
2523,R,5
2523,SPSS,3
2524,Java,1
2525,Ruby,3
2525,R,1
2526,C#,3
2526,Java,3
2526,Ruby,5
2527,Python,3
2527,C#,2
2527,Java,2
2527,SPSS,2
2527,C++,2
2528,Python,1
2528,C++,2
2529,SPSS,1
2530,Python,1
2530,C#,2
2530,PHP,1
2531,Ruby,3
2531,C++,4
2532,Python,1
2532,R,1
2532,C++,6
2534,Python,2
2534,C#,2
2534,Java,3
2534,Ruby,2
2534,SPSS,1
2535,Python,2
2535,Java,4
2536,Python,1
2536,Ruby,4
2536,R,4
2537,Java,3
2537,PHP,2
2537,C++,3
2538,Python,7
2538,Ruby,1
2538,C++,2
2539,Python,3
2539,Java,4
2540,R,3
2540,SPSS,5
2540,PHP,1
2541,Python,1
2541,C#,3
2541,Java,2
2541,R,4
2541,SPSS,3
2541,C++,3
2542,Java,4
2542,R,3
2543,Java,6
2543,Ruby,5
2544,Python,3
2544,Java,7
2544,R,4
2544,PHP,3
2545,PHP,2
2545,C++,5
2546,Java,2
2546,Ruby,3
2546,C++,5
2546,JavaScript,6
2547,Ruby,4
2547,R,2
2547,SPSS,2
2547,C++,3
2547,JavaScript,1
2548,C#,6
2548,Ruby,3
2548,SPSS,3
2548,JavaScript,3
2549,Python,3
2549,Java,1
2549,R,2
2549,JavaScript,2
2550,Java,2
2550,SPSS,5
2550,PHP,3
2551,Python,5
2551,C#,2
2551,Ruby,4
2551,SPSS,2
2551,PHP,1
2552,C#,1
2552,Java,2
2552,R,4
2552,PHP,1
2553,Python,2
2553,Java,2
2553,Ruby,2
2553,SPSS,1
2554,C#,2
2554,R,2
2554,C++,1
2555,Ruby,2
2555,R,2
2556,Python,5
2556,C#,1
2556,SPSS,3
2556,C++,2
2556,JavaScript,3
2557,Java,3
2557,Ruby,2
2558,Java,5
2558,Ruby,3
2558,SPSS,2
2558,C++,5
2559,R,1
2559,PHP,4
2559,C++,5
2560,C#,5
2560,Java,1
2560,Ruby,2
2560,SPSS,1
2562,Python,1
2562,Java,1
2562,R,1
2562,SPSS,1
2562,PHP,3
2562,JavaScript,1
2563,C#,6
2563,R,3
2563,SPSS,3
2563,JavaScript,1
2564,Java,4
2564,Ruby,6
2564,R,3
2565,Ruby,5
2565,R,3
2566,Ruby,5
2566,R,3
2567,Java,8
2567,SPSS,1
2567,C++,4
2568,Java,4
2568,R,2
2568,JavaScript,1
2569,Ruby,4
2569,R,3
2570,Python,2
2570,C#,3
2571,C#,3
2571,SPSS,2
2571,C++,1
2572,Java,2
2572,C++,4
2572,JavaScript,4
2574,C#,8
2574,R,2
2574,SPSS,7
2574,C++,2
2575,SPSS,7
2575,JavaScript,3
2576,Python,4
2576,R,3
2576,JavaScript,1
2577,Java,3
2578,C#,3
2578,C++,1
2579,Ruby,3
2580,Java,5
2580,R,4
2580,JavaScript,2
2581,Python,5
2582,C#,1
2582,Ruby,2
2582,SPSS,2
2582,PHP,1
2583,Java,4
2583,R,4
2583,C++,1
2584,Python,4
2584,C#,2
2584,Java,2
2584,Ruby,6
2584,JavaScript,2
2585,Java,3
2585,PHP,4
2586,C#,5
2586,Java,5
2587,C#,3
2587,R,3
2588,C#,3
2588,Java,5
2588,R,5
2588,C++,4
2589,Python,3
2589,R,4
2589,PHP,4
2589,JavaScript,6
2590,Python,3
2590,PHP,4
2591,C#,3
2591,PHP,2
2591,JavaScript,1
2592,R,4
2592,PHP,4
2593,Python,2
2593,C#,4
2594,R,4
2595,Java,2
2595,Ruby,3
2596,Java,2
2596,JavaScript,4
2597,C#,1
2597,SPSS,6
2597,PHP,3
2597,C++,5
2597,JavaScript,2
2598,Python,2
2598,Ruby,1
2599,Java,3
2599,R,4
2599,JavaScript,3
2600,C#,4
2600,Ruby,6
2601,Python,1
2601,PHP,2
2601,C++,2
2602,C#,1
2602,SPSS,2
2602,JavaScript,2
2603,C++,7
2604,R,2
2604,SPSS,4
2605,Python,3
2605,Ruby,3
2605,C++,2
2605,JavaScript,1
2606,Python,2
2606,C#,3
2606,PHP,1
2608,C#,1
2608,PHP,6
2609,Python,5
2609,C#,1
2609,Ruby,1
2610,Java,1
2610,JavaScript,7
2611,Python,4
2611,PHP,1
2611,C++,1
2612,Python,1
2612,R,5
2612,SPSS,1
2612,PHP,3
2613,Python,1
2613,C#,3
2613,Java,2
2614,Python,2
2614,Java,5
2614,Ruby,1
2614,SPSS,5
2614,JavaScript,2
2615,Python,5
2615,C#,1
2615,Ruby,1
2615,R,1
2616,Java,2
2616,Ruby,1
2616,R,2
2616,C++,3
2617,C#,1
2617,Ruby,5
2617,SPSS,2
2618,Ruby,6
2618,SPSS,6
2618,C++,4
2618,JavaScript,2
2619,Python,2
2619,SPSS,5
2619,PHP,3
2619,C++,5
2620,Python,5
2620,R,2
2620,SPSS,5
2621,C#,3
2621,Java,5
2621,C++,1
2622,Python,3
2622,Java,6
2622,R,2
2623,Python,4
2623,Java,3
2623,JavaScript,4
2624,C#,1
2624,SPSS,3
2625,C#,2
2625,Java,4
2626,Python,1
2626,C#,4
2626,Java,4
2626,R,3
2626,PHP,2
2626,C++,6
2627,Python,3
2627,R,3
2627,PHP,3
2627,C++,4
2628,C#,4
2628,Ruby,5
2628,PHP,2
2628,C++,6
2628,JavaScript,3
2629,C#,5
2629,Ruby,3
2629,JavaScript,3
2630,Java,5
2630,Ruby,2
2630,R,2
2631,Ruby,5
2631,SPSS,4
2631,JavaScript,2
2632,R,2
2632,PHP,1
2632,JavaScript,3
2633,C#,4
2634,C++,6
2635,JavaScript,4
2636,Python,2
2636,C#,1
2636,Ruby,1
2636,R,3
2637,C#,5
2637,Ruby,1
2637,JavaScript,6
2638,C++,6
2638,JavaScript,1
2639,Python,1
2639,R,2
2639,PHP,4
2639,C++,2
2639,JavaScript,3
2640,Python,1
2640,Ruby,6
2640,SPSS,2
2640,C++,4
2641,C#,1
2641,Ruby,6
2641,PHP,4
2642,C#,3
2642,Ruby,1
2642,R,1
2644,Python,1
2644,Java,6
2644,R,3
2644,SPSS,4
2644,JavaScript,1
2645,Python,3
2645,Ruby,1
2645,C++,5
2645,JavaScript,7
2646,Java,1
2646,JavaScript,2
2647,Ruby,2
2647,R,7
2648,C#,6
2648,Ruby,2
2648,PHP,3
2649,Python,5
2649,C#,1
2649,Java,1
2649,PHP,1
2650,Python,2
2650,Java,3
2650,PHP,3
2651,C#,3
2651,Java,4
2651,PHP,2
2652,C#,6
2652,Ruby,7
2652,SPSS,1
2653,Python,3
2653,PHP,2
2653,C++,1
2654,Python,2
2654,Ruby,3
2654,SPSS,5
2654,PHP,3
2654,JavaScript,2
2655,Python,3
2655,C#,2
2655,SPSS,2
